J06082466+2421071 092.102740 +24.351970                 18.7177  0.0500  0.947343
J06083612+2422106 092.150483 +24.369612                 17.3002  0.0500  0.947033
J06090324+2424140 092.263484 +24.403900                 18.6503  0.0501  0.947009
J06083785+2418429 092.157716 +24.311922 18.5216  0.0500 17.2402  0.0500  0.946967
J06103911+2423061 092.662945 +24.385027                 20.9517  0.0508  0.946819
J06080978+2428445 092.040756 +24.479025                 21.2763  0.0511  0.946506
J06083280+2425116 092.136660 +24.419877                 16.9649  0.0500  0.946198
J06073012+2428290 091.875486 +24.474717                 18.3339  0.0500  0.945970
J06084141+2427192 092.172543 +24.455339                 22.8370  0.0623  0.945814
J06084722+2405328 092.196769 +24.092452 20.9376  0.0521 19.5450  0.0502  0.945602
J06092418+2429595 092.350747 +24.499849                 22.0692  0.0640  0.945424
J06093892+2430437 092.412159 +24.512129                 18.5079  0.0500  0.945371
J06093594+2429393 092.399760 +24.494261                 23.1045  0.0917  0.945117
J06085080+2421511 092.211679 +24.364181 23.5688  0.1225 21.9664  0.2813  0.945083
J06091934+2427383 092.330583 +24.460625                 21.5167  0.0531  0.944932
J06081957+2434546 092.081554 +24.581844                 19.3930  0.0349  0.944919
J06074925+2348395 091.955189 +23.810968 22.9933  0.0580 21.5667  0.0519  0.944833
J06092436+2426200 092.351500 +24.438901                 15.0876  0.0300  0.944786
J06085801+2420086 092.241728 +24.335712                 22.6125  0.0576  0.944576
J06084712+2408122 092.196339 +24.136713 21.8660  0.0526 20.3299  0.0506  0.944507
J06074541+2409008 091.939195 +24.150218 23.1075  0.0578 21.4349  0.0517  0.944492
J06065184+2348438 091.715985 +23.812178 16.9417  0.0500 16.0598  0.0500  0.944309
J06080205+2416467 092.008536 +24.279645                 20.0686  0.0511  0.944307
J06093450+2405179 092.393746 +24.088314 23.0504  0.0614 21.4124  0.0513  0.944248
J06085274+2419086 092.219746 +24.319061 20.5649  0.0503 18.9232  0.0501  0.944202
J06091320+2406374 092.305000 +24.110401                 21.6404  0.0515  0.943875
J06084431+2422471 092.184627 +24.379756                 15.3884  0.0300  0.943678
J06105110+2422096 092.712910 +24.369347 22.5154  0.1359 21.0195  0.0509  0.943461
J06090977+2428061 092.290698 +24.468373                 22.7311  0.0576  0.942934
J06095425+2429394 092.476044 +24.494265                 16.6772  0.0301  0.942558
J06080677+2411520 092.028205 +24.197790 20.9866  0.0906 20.0763  0.0503  0.942361
J06084087+2425368 092.170279 +24.426879                 19.6798  0.0502  0.942317
J06110611+2408438 092.775472 +24.145513 20.3226  0.0365 18.5944  0.0500  0.942310
J06084695+2422151 092.195635 +24.370848                 17.1577  0.0500  0.942190
J06095036+2416346 092.459813 +24.276269 20.3286  0.0502 18.7795  0.0504  0.942059
J06072809+2425494 091.867047 +24.430396                 23.2293  0.0830  0.941902
J06100514+2421208 092.521420 +24.355775                 23.7630  0.1112  0.941731
J06083474+2423171 092.144770 +24.388091                 22.5870  0.0635  0.941593
J06082879+2419221 092.119950 +24.322797                 21.8076  0.0529  0.941455
J06084336+2402237 092.180680 +24.039929 23.6594  0.2107 22.2799  0.0569  0.941392
J06090938+2404447 092.289094 +24.079081 22.9004  0.0592 21.2778  0.0518  0.941365
J06091954+2413423 092.331418 +24.228419 20.2869  0.0502 18.8006  0.0501  0.941353
J06090654+2431260 092.277247 +24.523889                 17.1175  0.0301  0.941016
J06091773+2424086 092.323886 +24.402375                 18.9388  0.0501  0.940953
J06100671+2430510 092.527942 +24.514159                 21.6913  0.0533  0.940801
J06084667+2351183 092.194454 +23.855094 23.2850  0.0626 21.7427  0.0529  0.940701
J06082990+2410590 092.124584 +24.183056                 21.4139  0.0512  0.940661
J06095017+2429206 092.459052 +24.489055                 21.9814  0.0560  0.940638
J06080858+2419259 092.035764 +24.323867                 19.0483  0.0501  0.940504
J06093797+2406380 092.408225 +24.110558                 20.9455  0.0509  0.940425
J06091345+2417110 092.306025 +24.286400 23.0700  0.0916 21.5994  0.0560  0.940133
J06082564+2415563 092.106835 +24.265649                 21.8690  0.1229  0.939966
J06093568+2416172 092.398650 +24.271448 20.8902  0.0504 19.2860  0.0511  0.939886
J06072249+2421401 091.843708 +24.361128 16.9504  0.0500 16.0680  0.0500  0.939832
J06102037+2410229 092.584883 +24.173040                 21.1785  0.0537  0.939818
J06073167+2417394 091.881967 +24.294289                 22.9121  0.1039  0.939716
J06082384+2408348 092.099337 +24.143011                 22.4344  0.0556  0.939678
J06090076+2431320 092.253161 +24.525561                 21.1323  0.0905  0.939662
J06085759+2438397 092.239944 +24.644355                 17.4102  0.0303  0.939529
J06090568+2421499 092.273666 +24.363855 23.3342  0.0896 21.7702  0.0526  0.939286
J06095123+2403176 092.463478 +24.054899 23.1785  0.0610 21.2542  0.0511  0.938946
J06103206+2427531 092.633565 +24.464759                 20.7158  0.0505  0.938862
J06092231+2409072 092.342944 +24.152004 20.3597  0.0502 18.8750  0.0501  0.938798
J06100160+2406224 092.506654 +24.106209                 21.0170  0.0515  0.938494
J06084192+2413068 092.174676 +24.218563 17.9402  0.0500 16.7934  0.0500  0.938419
J06093500+2349343 092.395844 +23.826187 21.2814  0.0507 19.7467  0.0502  0.938410
J06082312+2347322 092.096340 +23.792269 22.5925  0.0559 20.9935  0.0508  0.938252
J06080265+2425596 092.011032 +24.433230                 23.1761  0.0665  0.938187
J06081130+2412075 092.047079 +24.202086                 22.1418  0.0551  0.938064
J06091509+2410034 092.312895 +24.167623                 23.1775  0.0703  0.938010
J06090083+2426307 092.253438 +24.441870                 21.4800  0.0512  0.937636
J06091306+2429172 092.304416 +24.488112                 22.7539  0.0693  0.937536
J06090432+2425248 092.267994 +24.423549                 20.0019  0.0504  0.937343
J06083861+2430000 092.160868 +24.499996                 21.0601  0.0518  0.937150
J06103695+2421265 092.653973 +24.357348                 21.4353  0.0521  0.937011
J06081666+2409548 092.069399 +24.165213 21.1558  0.0876 19.5363  0.0501  0.936917
J06095402+2429043 092.475066 +24.484540                 23.3275  0.0800  0.936887
J06092676+2423467 092.361497 +24.396305 20.9368  0.0451 19.1621  0.0502  0.936611
J06081385+2405322 092.057696 +24.092279 23.4707  0.0671 21.8730  0.0537  0.936345
J06100929+2454572 092.538722 +24.915884                 19.0858  0.0401  0.936319
J06074602+2426128 091.941766 +24.436878                 22.0246  0.0590  0.936280
J06071067+2328226 091.794474 +23.472945 20.9472  0.0504 19.3897  0.0595  0.936228
J06110067+2357411 092.752790 +23.961407 20.3827  0.3593 19.8404  0.0502  0.936008
J06081937+2420406 092.080712 +24.344617                 23.2362  0.0704  0.935943
J06100787+2412475 092.532780 +24.213192 22.4264  0.1381 20.5131  0.0505  0.934624
J06093754+2431118 092.406433 +24.519946                 16.5448  0.0302  0.934492
J06074223+2419522 091.925959 +24.331180 23.7928  0.1020 22.1912  0.0624  0.934435
J06103057+2348112 092.627356 +23.803104                 21.6326  0.0551  0.934127
J06093646+2427238 092.401913 +24.456606                 18.6210  0.0501  0.933773
J06084786+2435258 092.199402 +24.590487                 20.9114  0.0504  0.933193
J06092615+2423284 092.358974 +24.391235                 22.4990  0.0824  0.933153
J06082014+2408533 092.083931 +24.148141                 22.2803  0.0556  0.933117
J06082233+2403284 092.093047 +24.057891 22.9045  0.0618 21.3658  0.0521  0.933104
J06095485+2407509 092.478542 +24.130818 20.9017  0.0506 19.2308  0.0501  0.933056
J06091688+2410527 092.320346 +24.181302 23.1859  0.0668 21.4969  0.0515  0.932478
J06105068+2410236 092.711183 +24.173228 20.7924  0.0378 19.1187  0.0501  0.932390
J06091436+2419339 092.309830 +24.326069 22.3670  0.0534 20.7435  0.0507  0.931873
J06073098+2418211 091.879080 +24.305857                 23.5320  0.0845  0.931798
J06080524+2352171 092.021834 +23.871420 20.9169  0.1070 21.9971  0.0539  0.931787
J06101017+2409526 092.542388 +24.164610                 21.8124  0.0518  0.931778
J06092842+2428352 092.368421 +24.476445                 19.5941  0.0502  0.931738
J06090323+2433220 092.263475 +24.556104                 18.8383  0.0316  0.931663
J06093251+2427237 092.385451 +24.456590                 17.3125  0.0500  0.931529
J06100448+2401178 092.518648 +24.021600                 21.2266  0.0512  0.931266
J06095024+2415488 092.459328 +24.263550 22.6891  0.0560 20.9772  0.0849  0.931008
J06092541+2427197 092.355866 +24.455463                 20.9670  0.0612  0.930997
J06091275+2431525 092.303133 +24.531257                 17.0118  0.0301  0.930910
J06093368+2424540 092.390320 +24.415014 22.3817  0.1858 20.7592  0.0505  0.930818
J06095815+2415200 092.492306 +24.255552                 22.0072  0.0564  0.930754
J06090679+2414269 092.278289 +24.240802 23.7645  0.1264 22.0062  0.0583  0.930721
J06084488+2421451 092.187006 +24.362519 22.9611  0.0593 21.3458  0.0516  0.930663
J06084769+2401435 092.198712 +24.028750 22.2648  0.0525 20.6848  0.0510  0.930299
J06090334+2403468 092.263900 +24.063001 20.6357  0.0503 19.0748  0.0502  0.930289
J06080216+2335335 092.008989 +23.592630 20.8976  0.0521 19.2379  0.0505  0.930209
J06075278+2415176 091.969918 +24.254897 23.7249  0.1293 22.1372  0.1235  0.930092
J06091761+2421302 092.323387 +24.358378                 23.5993  0.0769  0.930066
J06072951+2434135 091.872971 +24.570408                 17.2459  0.0500  0.929812
J06095424+2426405 092.475986 +24.444594                 21.8389  0.0641  0.929562
J06092457+2351436 092.352387 +23.862104 23.2330  0.0653 21.5767  0.0526  0.929458
J06082371+2407395 092.098780 +24.127645 19.8900  0.1076 18.8563  0.0501  0.929455
J06104082+2405196 092.670087 +24.088786 21.1157  0.1082 19.3787  0.0501  0.929307
J06085022+2417495 092.209265 +24.297075                 22.5590  0.1318  0.929260
J06082833+2412049 092.118023 +24.201364                 23.1861  0.0898  0.929096
J06101910+2410233 092.579572 +24.173151 18.5476  0.0303 17.1877  0.0500  0.928894
J06094887+2337034 092.453608 +23.617603 22.4553  0.2367 21.0380  0.0508  0.928771
J06092085+2411289 092.336864 +24.191369 17.0432  0.0500 16.0735  0.0500  0.928668
J06063852+2356118 091.660486 +23.936605 20.7000  0.0506 19.8394  0.0610  0.928538
J06095269+2423077 092.469544 +24.385481 20.1892  0.0355 18.6019  0.0501  0.928499
J06100330+2359531 092.513768 +23.998074                 21.1611  0.0552  0.928396
J06082479+2433288 092.103279 +24.558010                 16.0690  0.0300  0.928351
J06092573+2406501 092.357192 +24.113917                 23.5499  0.1250  0.928316
J06095176+2408112 092.465679 +24.136436 21.8717  0.0535 20.2275  0.0506  0.928232
J06091618+2429061 092.317409 +24.485034                 18.3146  0.0501  0.928091
J06094785+2419077 092.449384 +24.318813 22.3086  0.0533 20.6338  0.0639  0.927728
J06090652+2425558 092.277162 +24.432161                 22.9296  0.0657  0.927587
J06070483+2409117 091.770127 +24.153248 20.2877  0.0502 18.8566  0.0537  0.927500
J06104784+2433026 092.699318 +24.550714 17.4624  0.0301 16.4624  0.0301  0.927431
J06090275+2412426 092.261457 +24.211824 22.3480  0.0719 21.0311  0.0521  0.927421
J06071661+2423136 091.819214 +24.387103                 19.1657  0.0313  0.927400
J06081485+2431515 092.061860 +24.530972                 20.5375  0.0520  0.927363
J06110492+2403559 092.770491 +24.065536 18.8536  0.0307 17.4327  0.0500  0.927235
J06095255+2426422 092.468949 +24.445059                 23.0332  0.0638  0.927013
J06100495+2414265 092.520623 +24.240683                 23.3769  0.0875  0.926535
J06085551+2402276 092.231295 +24.041012 17.3916  0.0500 16.4243  0.0500  0.926465
J06080425+2432345 092.017724 +24.542904                 19.1386  0.0362  0.925933
J06071987+2420342 091.832794 +24.342836 20.4918  0.0507 18.9260  0.0532  0.925907
J06101513+2418035 092.563052 +24.300977                 21.3754  0.0511  0.925606
J06074038+2431355 091.918239 +24.526518                 21.6882  0.1059  0.925497
J06091361+2356541 092.306721 +23.948354 20.8469  0.0503 19.2800  0.0501  0.925393
J06102364+2430529 092.598489 +24.514700 21.2158  0.0535 19.4377  0.0502  0.925179
J06085644+2403469 092.235156 +24.063028 23.4284  0.0812 22.0112  0.0675  0.925114
J06080772+2434107 092.032168 +24.569644                 21.3824  0.0719  0.924738
J06074442+2400467 091.935074 +24.012985 24.2207  0.1585 22.5178  0.0574  0.924705
J06092329+2417181 092.347038 +24.288371 22.5183  0.0542 20.8466  0.0507  0.924678
J06092055+2428205 092.335632 +24.472363                 19.5476  0.0502  0.924049
J06105400+2426211 092.724980 +24.439187 22.9146  0.1584 20.8902  0.0505  0.924041
J06112419+2433413 092.850791 +24.561467 20.1617  0.0327 18.5475  0.0308  0.923519
J06100516+2415159 092.521485 +24.254417                 23.4740  0.0778  0.923479
J06090548+2414233 092.272844 +24.239796 21.7515  0.0514 20.1728  0.0511  0.923071
J06102327+2421467 092.596966 +24.362975                 21.3283  0.0510  0.923006
J06102595+2422238 092.608142 +24.373270 18.1695  0.0302 17.0731  0.0500  0.922802
J06085780+2348063 092.240831 +23.801762 23.2925  0.0627 21.6597  0.0515  0.922779
J06090881+2420056 092.286719 +24.334877 17.4198  0.0500 16.4303  0.0500  0.922658
J06090846+2410064 092.285251 +24.168441 22.6625  0.0560 21.0035  0.0515  0.922346
J06070990+2423469 091.791252 +24.396361                 15.5719  0.0300  0.922345
J06100918+2410093 092.538267 +24.169242                 21.1330  0.0566  0.922254
J06084281+2429336 092.178363 +24.492657                 19.6572  0.0503  0.922165
J06110878+2400568 092.786583 +24.015774 20.6359  0.2167 20.9781  0.0530  0.922103
J06085903+2415160 092.245957 +24.254457 18.3665  0.0505 17.1770  0.0501  0.922094
J06081262+2401417 092.052582 +24.028240 18.4364  0.0500 17.2558  0.0500  0.921956
J06094188+2433010 092.424500 +24.550277                 22.1323  0.1715  0.921747
J06095726+2410157 092.488568 +24.171014 16.4221  0.0300 15.5449  0.0300  0.921662
J06094688+2426382 092.445336 +24.443946                 21.4429  0.0517  0.921655
J06073909+2437049 091.912858 +24.618021                 20.9586  0.0950  0.921419
J06090076+2420085 092.253178 +24.335703 21.8885  0.0518 20.2727  0.0506  0.921061
J06124175+2411343 093.173954 +24.192869 21.9270  0.0880 20.1526  0.0673  0.920913
J06085285+2359537 092.220227 +23.998249 23.5787  0.0889 21.9508  0.0586  0.920859
J06083765+2421054 092.156872 +24.351504 22.7640  0.0808 21.5105  0.0535  0.920712
J06101134+2433223 092.547250 +24.556192                 16.2182  0.0301  0.920629
J06090079+2423139 092.253296 +24.387204                 21.3045  0.0523  0.920471
J06075469+2407478 091.977878 +24.129934 22.2344  0.0722 20.7489  0.0510  0.920470
J06080459+2410578 092.019129 +24.182715 18.1749  0.0301 16.9340  0.0500  0.920382
J06084549+2412560 092.189530 +24.215557 15.3694  0.0500 14.5918  0.0300  0.920359
J06093818+2410042 092.409074 +24.167838 22.7072  0.0549 21.0188  0.0507  0.920090
J06083983+2426129 092.165978 +24.436916                 20.8518  0.0562  0.920028
J06091474+2433310 092.311417 +24.558618                 21.4847  0.1222  0.919977
J06094945+2415472 092.456037 +24.263118 17.1330  0.0500 16.1880  0.0300  0.919701
J06092651+2420393 092.360447 +24.344258 17.7031  0.0500 16.6305  0.0500  0.919625
J06090288+2427321 092.261983 +24.458904                 22.5504  0.0641  0.919266
J06102726+2404558 092.613565 +24.082179                 21.2968  0.0512  0.919189
J06073713+2414334 091.904699 +24.242616 15.7452  0.0500 15.0050  0.0301  0.919160
J06060940+2421057 091.539147 +24.351596 15.6859  0.0500 14.9335  0.0500  0.919095
J06091987+2428223 092.332789 +24.472860                 18.5606  0.0500  0.919072
J06095342+2429449 092.472596 +24.495815                 23.0600  0.0615  0.919022
J06080204+2426474 092.008510 +24.446502                 16.1151  0.0301  0.918898
J06084502+2423186 092.187588 +24.388509                 16.9196  0.0500  0.918849
J06092122+2420294 092.338437 +24.341493 23.8281  0.1485 22.1959  0.0557  0.918794
J06101366+2421051 092.556925 +24.351409 22.3140  0.1046 20.6388  0.0504  0.918790
J06091571+2431293 092.315456 +24.524808                 18.2514  0.0321  0.918749
J06082528+2427034 092.105330 +24.450957                 23.0684  0.0752  0.918653
J06085723+2415532 092.238458 +24.264789 18.3753  0.0500 17.1940  0.0501  0.918480
J06100865+2410425 092.536053 +24.178459                 22.2837  0.0550  0.918473
J06102920+2413597 092.621653 +24.233246 21.4681  0.0544 19.6965  0.0501  0.918407
J06092293+2402224 092.345544 +24.039560 23.2171  0.0593 21.5229  0.0515  0.918281
J06082542+2413498 092.105910 +24.230498 16.5963  0.0300 15.7534  0.0500  0.918259
J06100351+2423145 092.514619 +24.387351 20.7112  0.0474 18.8847  0.0501  0.918117
J06073265+2420439 091.886040 +24.345529                 18.1496  0.0500  0.917840
J06073223+2422441 091.884280 +24.378925                 19.5063  0.0501  0.917099
J06080738+2424178 092.030748 +24.404953                 21.3607  0.0512  0.917053
J06082526+2419257 092.105258 +24.323804                 21.1194  0.0507  0.916751
J06094943+2413493 092.455977 +24.230371 17.8248  0.0302 16.7295  0.0301  0.916730
J06090638+2415125 092.276579 +24.253472                 22.7550  0.0656  0.916433
J06102661+2350232 092.610879 +23.839784                 21.6286  0.0537  0.916323
J06085194+2414048 092.216410 +24.234654 18.4091  0.0500 17.1086  0.0500  0.916022
J06101636+2456114 092.568176 +24.936512                 21.1552  0.0611  0.915901
J06073191+2435546 091.882973 +24.598494                 20.8030  0.0511  0.915785
J06100871+2411323 092.536297 +24.192299                 22.6845  0.0610  0.915311
J06073234+2421302 091.884771 +24.358375 20.6853  0.0510 19.1689  0.0501  0.915244
J06092299+2413116 092.345785 +24.219876 22.8484  0.0578 21.1657  0.0511  0.915215
J06083468+2358237 092.144496 +23.973245 18.2350  0.0500 17.0286  0.0500  0.915152
J06101324+2424435 092.555147 +24.412089                                  0.915148
J06085853+2409351 092.243881 +24.159750                 22.7428  0.0659  0.915095
J06091244+2419260 092.301848 +24.323887 23.1462  0.0610 21.3577  0.0526  0.915024
J06101053+2422582 092.543859 +24.382821 18.2848  0.0302 16.9939  0.0500  0.914981
J06100196+2407172 092.508168 +24.121435 18.4183  0.0329 17.1459  0.0500  0.914872
J06102220+2423300 092.592499 +24.391673 18.2395  0.0314 16.9886  0.0500  0.914692
J06090515+2426590 092.271439 +24.449717                 20.4287  0.0503  0.914307
J06083116+2428360 092.129827 +24.476666                 21.7664  0.0562  0.914099
J06084235+2413408 092.176456 +24.227997                 23.5092  0.1054  0.914029
J06112252+2338465 092.843814 +23.646249 18.3806  0.0303 17.1829  0.0500  0.913956
